ID,fertilizer_price_index_all,fertilizer_price_index_nitrogen,fertilizer_price_index_phosphate,type
1985-11,30.76276423,30.47050037,24.47179011,actual
1985-12,30.76276423,30.47050037,24.47179011,actual
1986-01,28.08774126,26.98531242,23.98421175,actual
1986-02,28.08774126,26.98531242,23.98421175,actual
1986-03,28.08774126,26.98531242,23.98421175,actual
1986-04,28.08774126,26.98531242,23.98421175,actual
1986-05,28.08774126,26.98531242,23.98421175,actual
1986-06,28.08774126,26.98531242,23.98421175,actual
1986-07,28.08774126,26.98531242,23.98421175,actual
1986-08,28.08774126,26.98531242,23.98421175,actual
1986-09,28.08774126,26.98531242,23.98421175,actual
1986-10,28.08774126,26.98531242,23.98421175,actual
1986-11,28.08774126,26.98531242,23.98421175,actual
1986-12,28.08774126,26.98531242,23.98421175,actual
1987-01,28.67494142,25.84017924,25.74878105,actual
1987-02,28.67494142,25.84017924,25.74878105,actual
1987-03,28.67494142,25.84017924,25.74878105,actual
1987-04,28.67494142,25.84017924,25.74878105,actual
1987-05,28.67494142,25.84017924,25.74878105,actual
1987-06,28.67494142,25.84017924,25.74878105,actual
1987-07,28.67494142,25.84017924,25.74878105,actual
1987-08,28.67494142,25.84017924,25.74878105,actual
1987-09,28.67494142,25.84017924,25.74878105,actual
1987-10,28.67494142,25.84017924,25.74878105,actual
1987-11,28.67494142,25.84017924,25.74878105,actual
1987-12,28.67494142,25.84017924,25.74878105,actual
1988-01,32.36125357,29.82325118,29.55653587,actual
1988-02,32.36125357,29.82325118,29.55653587,actual
1988-03,32.36125357,29.82325118,29.55653587,actual
1988-04,32.36125357,29.82325118,29.55653587,actual
1988-05,32.36125357,29.82325118,29.55653587,actual
1988-06,32.36125357,29.82325118,29.55653587,actual
1988-07,32.36125357,29.82325118,29.55653587,actual
1988-08,32.36125357,29.82325118,29.55653587,actual
1988-09,32.36125357,29.82325118,29.55653587,actual
1988-10,32.36125357,29.82325118,29.55653587,actual
1988-11,32.36125357,29.82325118,29.55653587,actual
1988-12,32.36125357,29.82325118,29.55653587,actual
1989-01,33.0136982,30.07219318,29.25470165,actual
1989-02,33.0136982,30.07219318,29.25470165,actual
1989-03,33.0136982,30.07219318,29.25470165,actual
1989-04,33.0136982,30.07219318,29.25470165,actual
1989-05,33.0136982,30.07219318,29.25470165,actual
1989-06,33.0136982,30.07219318,29.25470165,actual
1989-07,33.0136982,30.07219318,29.25470165,actual
1989-08,33.0136982,30.07219318,29.25470165,actual
1989-09,33.0136982,30.07219318,29.25470165,actual
1989-10,33.0136982,30.07219318,29.25470165,actual
1989-11,33.0136982,30.07219318,29.25470165,actual
1989-12,33.0136982,30.07219318,29.25470165,actual
1990-01,31.05636432,29.84814538,26.86324588,actual
1990-02,31.05636432,29.84814538,26.86324588,actual
1990-03,31.05636432,29.84814538,26.86324588,actual
1990-04,31.05636432,29.84814538,26.86324588,actual
1990-05,31.05636432,29.84814538,26.86324588,actual
1990-06,31.05636432,29.84814538,26.86324588,actual
1990-07,31.05636432,29.84814538,26.86324588,actual
1990-08,31.05636432,29.84814538,26.86324588,actual
1990-09,31.05636432,29.84814538,26.86324588,actual
1990-10,31.05636432,29.84814538,26.86324588,actual
1990-11,31.05636432,29.84814538,26.86324588,actual
1990-12,31.05636432,29.84814538,26.86324588,actual
1991-01,32.29600911,31.44137416,27.37404226,actual
1991-02,32.29600911,31.44137416,27.37404226,actual
1991-03,32.29600911,31.44137416,27.37404226,actual
1991-04,32.29600911,31.44137416,27.37404226,actual
1991-05,32.29600911,31.44137416,27.37404226,actual
1991-06,32.29600911,31.44137416,27.37404226,actual
1991-07,32.29600911,31.44137416,27.37404226,actual
1991-08,32.29600911,31.44137416,27.37404226,actual
1991-09,32.29600911,31.44137416,27.37404226,actual
1991-10,32.29600911,31.44137416,27.37404226,actual
1991-11,32.29600911,31.44137416,27.37404226,actual
1991-12,32.29600911,31.44137416,27.37404226,actual
1992-01,30.8280087,30.29624098,24.98258649,actual
1992-02,30.8280087,30.29624098,24.98258649,actual
1992-03,30.8280087,30.29624098,24.98258649,actual
1992-04,30.8280087,30.29624098,24.98258649,actual
1992-05,30.8280087,30.29624098,24.98258649,actual
1992-06,30.8280087,30.29624098,24.98258649,actual
1992-07,30.8280087,30.29624098,24.98258649,actual
1992-08,30.8280087,30.29624098,24.98258649,actual
1992-09,30.8280087,30.29624098,24.98258649,actual
1992-10,30.8280087,30.29624098,24.98258649,actual
1992-11,30.8280087,30.29624098,24.98258649,actual
1992-12,30.8280087,30.29624098,24.98258649,actual
1993-01,29.5883639,30.59497137,22.63756675,actual
1993-02,29.5883639,30.59497137,22.63756675,actual
1993-03,29.5883639,30.59497137,22.63756675,actual
1993-04,29.5883639,30.59497137,22.63756675,actual
1993-05,29.5883639,30.59497137,22.63756675,actual
1993-06,29.5883639,30.59497137,22.63756675,actual
1993-07,29.5883639,30.59497137,22.63756675,actual
1993-08,29.5883639,30.59497137,22.63756675,actual
1993-09,29.5883639,30.59497137,22.63756675,actual
1993-10,29.5883639,30.59497137,22.63756675,actual
1993-11,29.5883639,30.59497137,22.63756675,actual
1993-12,29.5883639,30.59497137,22.63756675,actual
1994-01,33.82925399,34.00547672,27.53656838,actual
1994-02,33.82925399,34.00547672,27.53656838,actual
1994-03,33.82925399,34.00547672,27.53656838,actual
1994-04,33.82925399,34.00547672,27.53656838,actual
1994-05,33.82925399,34.00547672,27.53656838,actual
1994-06,33.82925399,34.00547672,27.53656838,actual
1994-07,33.82925399,34.00547672,27.53656838,actual
1994-08,33.82925399,34.00547672,27.53656838,actual
1994-09,33.82925399,34.00547672,27.53656838,actual
1994-10,33.82925399,34.00547672,27.53656838,actual
1994-11,33.82925399,34.00547672,27.53656838,actual
1994-12,33.82925399,34.00547672,27.53656838,actual
1995-01,38.82045539,39.20836445,32.2962619,actual
1995-02,38.82045539,39.20836445,32.2962619,actual
1995-03,38.82045539,39.20836445,32.2962619,actual
1995-04,38.82045539,39.20836445,32.2962619,actual
1995-05,38.82045539,39.20836445,32.2962619,actual
1995-06,38.82045539,39.20836445,32.2962619,actual
1995-07,38.82045539,39.20836445,32.2962619,actual
1995-08,38.82045539,39.20836445,32.2962619,actual
1995-09,38.82045539,39.20836445,32.2962619,actual
1995-10,38.82045539,39.20836445,32.2962619,actual
1995-11,38.82045539,39.20836445,32.2962619,actual
1995-12,38.82045539,39.20836445,32.2962619,actual
1996-01,40.28845581,39.60667165,34.91989784,actual
1996-02,40.28845581,39.60667165,34.91989784,actual
1996-03,40.28845581,39.60667165,34.91989784,actual
1996-04,40.28845581,39.60667165,34.91989784,actual
1996-05,40.28845581,39.60667165,34.91989784,actual
1996-06,40.28845581,39.60667165,34.91989784,actual
1996-07,40.28845581,39.60667165,34.91989784,actual
1996-08,40.28845581,39.60667165,34.91989784,actual
1996-09,40.28845581,39.60667165,34.91989784,actual
1996-10,40.28845581,39.60667165,34.91989784,actual
1996-11,40.28845581,39.60667165,34.91989784,actual
1996-12,40.28845581,39.60667165,34.91989784,actual
1997-01,39.37503333,39.93029624,32.64453216,actual
1997-02,39.37503333,39.93029624,32.64453216,actual
1997-03,39.37503333,39.93029624,32.64453216,actual
1997-04,39.37503333,39.93029624,32.64453216,actual
1997-05,39.37503333,39.93029624,32.64453216,actual
1997-06,39.37503333,39.93029624,32.64453216,actual
1997-07,39.37503333,39.93029624,32.64453216,actual
1997-08,39.37503333,39.93029624,32.64453216,actual
1997-09,39.37503333,39.93029624,32.64453216,actual
1997-10,39.37503333,39.93029624,32.64453216,actual
1997-11,39.37503333,39.93029624,32.64453216,actual
1997-12,39.37503333,39.93029624,32.64453216,actual
1998-01,36.50427696,33.25865073,32.18017181,actual
1998-02,36.50427696,33.25865073,32.18017181,actual
1998-03,36.50427696,33.25865073,32.18017181,actual
1998-04,36.50427696,33.25865073,32.18017181,actual
1998-05,36.50427696,33.25865073,32.18017181,actual
1998-06,36.50427696,33.25865073,32.18017181,actual
1998-07,36.50427696,33.25865073,32.18017181,actual
1998-08,36.50427696,33.25865073,32.18017181,actual
1998-09,36.50427696,33.25865073,32.18017181,actual
1998-10,36.50427696,33.25865073,32.18017181,actual
1998-11,36.50427696,33.25865073,32.18017181,actual
1998-12,36.50427696,33.25865073,32.18017181,actual
1999-01,34.57956531,29.52452079,30.74065475,actual
1999-02,34.57956531,29.52452079,30.74065475,actual
1999-03,34.57956531,29.52452079,30.74065475,actual
1999-04,34.57956531,29.52452079,30.74065475,actual
1999-05,34.57956531,29.52452079,30.74065475,actual
1999-06,34.57956531,29.52452079,30.74065475,actual
1999-07,34.57956531,29.52452079,30.74065475,actual
1999-08,34.57956531,29.52452079,30.74065475,actual
1999-09,34.57956531,29.52452079,30.74065475,actual
1999-10,34.57956531,29.52452079,30.74065475,actual
1999-11,34.57956531,29.52452079,30.74065475,actual
1999-12,34.57956531,29.52452079,30.74065475,actual
2000-01,34.84054316,36.0219069,27.62944045,actual
2000-02,34.84054316,36.0219069,27.62944045,actual
2000-03,34.84054316,36.0219069,27.62944045,actual
2000-04,34.84054316,36.0219069,27.62944045,actual
2000-05,34.84054316,36.0219069,27.62944045,actual
2000-06,34.84054316,36.0219069,27.62944045,actual
2000-07,34.84054316,36.0219069,27.62944045,actual
2000-08,34.84054316,36.0219069,27.62944045,actual
2000-09,34.84054316,36.0219069,27.62944045,actual
2000-10,34.84054316,36.0219069,27.62944045,actual
2000-11,34.84054316,36.0219069,27.62944045,actual
2000-12,34.84054316,36.0219069,27.62944045,actual
2001-01,37.87441068,42.7433408,30.04411423,actual
2001-02,37.87441068,42.7433408,30.04411423,actual
2001-03,37.87441068,42.7433408,30.04411423,actual
2001-04,37.87441068,42.7433408,30.04411423,actual
2001-05,37.87441068,42.7433408,30.04411423,actual
2001-06,37.87441068,42.7433408,30.04411423,actual
2001-07,37.87441068,42.7433408,30.04411423,actual
2001-08,37.87441068,42.7433408,30.04411423,actual
2001-09,37.87441068,42.7433408,30.04411423,actual
2001-10,37.87441068,42.7433408,30.04411423,actual
2001-11,37.87441068,42.7433408,30.04411423,actual
2001-12,37.87441068,42.7433408,30.04411423,actual
2002-01,33.86187622,32.76076674,30.83352682,actual
2002-02,33.86187622,32.76076674,30.83352682,actual
2002-03,33.86187622,32.76076674,30.83352682,actual
2002-04,33.86187622,32.76076674,30.83352682,actual
2002-05,33.86187622,32.76076674,30.83352682,actual
2002-06,33.86187622,32.76076674,30.83352682,actual
2002-07,33.86187622,32.76076674,30.83352682,actual
2002-08,33.86187622,32.76076674,30.83352682,actual
2002-09,33.86187622,32.76076674,30.83352682,actual
2002-10,33.86187622,32.76076674,30.83352682,actual
2002-11,33.86187622,32.76076674,30.83352682,actual
2002-12,33.86187622,32.76076674,30.83352682,actual
2003-01,45.84254755,44.06273338,33.75899698,actual
2003-02,45.84254755,44.06273338,33.75899698,actual
2003-03,45.84254755,44.06273338,33.75899698,actual
2003-04,45.84254755,44.06273338,33.75899698,actual
2003-05,45.84254755,44.06273338,33.75899698,actual
2003-06,45.84254755,44.06273338,33.75899698,actual
2003-07,45.84254755,44.06273338,33.75899698,actual
2003-08,45.84254755,44.06273338,33.75899698,actual
2003-09,45.84254755,44.06273338,33.75899698,actual
2003-10,45.84254755,44.06273338,33.75899698,actual
2003-11,45.84254755,44.06273338,33.75899698,actual
2003-12,45.84254755,44.06273338,33.75899698,actual
2004-01,47.45687749,50.75927309,37.45066171,actual
2004-02,47.45687749,50.75927309,37.45066171,actual
2004-03,47.45687749,50.75927309,37.45066171,actual
2004-04,47.45687749,50.75927309,37.45066171,actual
2004-05,47.45687749,50.75927309,37.45066171,actual
2004-06,47.45687749,50.75927309,37.45066171,actual
2004-07,47.45687749,50.75927309,37.45066171,actual
2004-08,47.45687749,50.75927309,37.45066171,actual
2004-09,47.45687749,50.75927309,37.45066171,actual
2004-10,47.45687749,50.75927309,37.45066171,actual
2004-11,47.45687749,50.75927309,37.45066171,actual
2004-12,47.45687749,50.75927309,37.45066171,actual
2005-01,52.23352499,58.97435897,40.23682378,actual
2005-02,52.23352499,58.97435897,40.23682378,actual
2005-03,52.23352499,58.97435897,40.23682378,actual
2005-04,52.23352499,58.97435897,40.23682378,actual
2005-05,52.23352499,58.97435897,40.23682378,actual
2005-06,52.23352499,58.97435897,40.23682378,actual
2005-07,52.23352499,58.97435897,40.23682378,actual
2005-08,52.23352499,58.97435897,40.23682378,actual
2005-09,52.23352499,58.97435897,40.23682378,actual
2005-10,52.23352499,58.97435897,40.23682378,actual
2005-11,52.23352499,58.97435897,40.23682378,actual
2005-12,52.23352499,58.97435897,40.23682378,actual
2006-01,54.62184874,61.14015434,42.65149756,actual
2006-02,54.62184874,61.14015434,42.65149756,actual
2006-03,54.62184874,61.14015434,42.65149756,actual
2006-04,54.62184874,61.14015434,42.65149756,actual
2006-05,54.62184874,61.14015434,42.65149756,actual
2006-06,54.62184874,61.14015434,42.65149756,actual
2006-07,54.62184874,61.14015434,42.65149756,actual
2006-08,54.62184874,61.14015434,42.65149756,actual
2006-09,54.62184874,61.14015434,42.65149756,actual
2006-10,54.62184874,61.14015434,42.65149756,actual
2006-11,54.62184874,61.14015434,42.65149756,actual
2006-12,54.62184874,61.14015434,42.65149756,actual
2007-01,67.13843432,69.33034603,59.76317622,actual
2007-02,67.13843432,69.33034603,59.76317622,actual
2007-03,67.13843432,69.33034603,59.76317622,actual
2007-04,67.13843432,69.33034603,59.76317622,actual
2007-05,67.13843432,69.33034603,59.76317622,actual
2007-06,67.13843432,69.33034603,59.76317622,actual
2007-07,67.13843432,69.33034603,59.76317622,actual
2007-08,67.13843432,69.33034603,59.76317622,actual
2007-09,67.13843432,69.33034603,59.76317622,actual
2007-10,67.13843432,69.33034603,59.76317622,actual
2007-11,67.13843432,69.33034603,59.76317622,actual
2007-12,67.13843432,69.33034603,59.76317622,actual
2008-01,122.7333038,106.2982325,134.7341537,actual
2008-02,122.7333038,106.2982325,134.7341537,actual
2008-03,122.7333038,106.2982325,134.7341537,actual
2008-04,122.7333038,106.2982325,134.7341537,actual
2008-05,122.7333038,106.2982325,134.7341537,actual
2008-06,122.7333038,106.2982325,134.7341537,actual
2008-07,122.7333038,106.2982325,134.7341537,actual
2008-08,122.7333038,106.2982325,134.7341537,actual
2008-09,122.7333038,106.2982325,134.7341537,actual
2008-10,122.7333038,106.2982325,134.7341537,actual
2008-11,122.7333038,106.2982325,134.7341537,actual
2008-12,122.7333038,106.2982325,134.7341537,actual
2009-01,71.69394073,68.55862584,61.69027165,actual
2009-02,71.69394073,68.55862584,61.69027165,actual
2009-03,71.69394073,68.55862584,61.69027165,actual
2009-04,71.69394073,68.55862584,61.69027165,actual
2009-05,71.69394073,68.55862584,61.69027165,actual
2009-06,71.69394073,68.55862584,61.69027165,actual
2009-07,71.69394073,68.55862584,61.69027165,actual
2009-08,71.69394073,68.55862584,61.69027165,actual
2009-09,71.69394073,68.55862584,61.69027165,actual
2009-10,71.69394073,68.55862584,61.69027165,actual
2009-11,71.69394073,68.55862584,61.69027165,actual
2009-12,71.69394073,68.55862584,61.69027165,actual
2010-01,75.14374171,71.7699776,71.58114697,actual
2010-02,75.14374171,71.7699776,71.58114697,actual
2010-03,75.14374171,71.7699776,71.58114697,actual
2010-04,75.14374171,71.7699776,71.58114697,actual
2010-05,75.14374171,71.7699776,71.58114697,actual
2010-06,75.14374171,71.7699776,71.58114697,actual
2010-07,75.14374171,71.7699776,71.58114697,actual
2010-08,75.14374171,71.7699776,71.58114697,actual
2010-09,75.14374171,71.7699776,71.58114697,actual
2010-10,75.14374171,71.7699776,71.58114697,actual
2010-11,75.14374171,71.7699776,71.58114697,actual
2010-12,75.14374171,71.7699776,71.58114697,actual
2011-01,100,100,100,actual
2011-02,100,100,100,actual
2011-03,100,100,100,actual
2011-04,100,100,100,actual
2011-05,100,100,100,actual
2011-06,100,100,100,actual
2011-07,100,100,100,actual
2011-08,100,100,100,actual
2011-09,100,100,100,actual
2011-10,100,100,100,actual
2011-11,100,100,100,actual
2011-12,100,100,100,actual
2012-01,100.5307386,107.9661439,94.21871372,actual
2012-02,100.5307386,107.9661439,94.21871372,actual
2012-03,100.5307386,107.9661439,94.21871372,actual
2012-04,100.5307386,107.9661439,94.21871372,actual
2012-05,100.5307386,107.9661439,94.21871372,actual
2012-06,100.5307386,107.9661439,94.21871372,actual
2012-07,100.5307386,107.9661439,94.21871372,actual
2012-08,100.5307386,107.9661439,94.21871372,actual
2012-09,100.5307386,107.9661439,94.21871372,actual
2012-10,100.5307386,107.9661439,94.21871372,actual
2012-11,100.5307386,107.9661439,94.21871372,actual
2012-12,100.5307386,107.9661439,94.21871372,actual
2013-01,93.89650597,103.9332835,84.88507081,actual
2013-02,93.89650597,103.9332835,84.88507081,actual
2013-03,93.89650597,103.9332835,84.88507081,actual
2013-04,93.89650597,103.9332835,84.88507081,actual
2013-05,93.89650597,103.9332835,84.88507081,actual
2013-06,93.89650597,103.9332835,84.88507081,actual
2013-07,93.89650597,103.9332835,84.88507081,actual
2013-08,93.89650597,103.9332835,84.88507081,actual
2013-09,93.89650597,103.9332835,84.88507081,actual
2013-10,93.89650597,103.9332835,84.88507081,actual
2013-11,93.89650597,103.9332835,84.88507081,actual
2013-12,93.89650597,103.9332835,84.88507081,actual
2014-01,89.87173817,96.04182226,81.54167634,actual
2014-02,89.87173817,96.04182226,81.54167634,actual
2014-03,89.87173817,96.04182226,81.54167634,actual
2014-04,89.87173817,96.04182226,81.54167634,actual
2014-05,89.87173817,96.04182226,81.54167634,actual
2014-06,89.87173817,96.04182226,81.54167634,actual
2014-07,89.87173817,96.04182226,81.54167634,actual
2014-08,89.87173817,96.04182226,81.54167634,actual
2014-09,89.87173817,96.04182226,81.54167634,actual
2014-10,89.87173817,96.04182226,81.54167634,actual
2014-11,89.87173817,96.04182226,81.54167634,actual
2014-12,89.87173817,96.04182226,81.54167634,actual
2015-01,87.70455551,90.68956933,80.70582772,actual
2015-02,87.70455551,90.68956933,80.70582772,actual
2015-03,87.70455551,90.68956933,80.70582772,actual
2015-04,87.70455551,90.68956933,80.70582772,actual
2015-05,87.70455551,90.68956933,80.70582772,actual
2015-06,87.70455551,90.68956933,80.70582772,actual
2015-07,87.70455551,90.68956933,80.70582772,actual
2015-08,87.70455551,90.68956933,80.70582772,actual
2015-09,87.70455551,90.68956933,80.70582772,actual
2015-10,87.70455551,90.68956933,80.70582772,actual
2015-11,87.70455551,90.68956933,80.70582772,actual
2015-12,87.70455551,90.68956933,80.70582772,actual
2016-01,74.65723131,73.61214837,65.86951474,actual
2016-02,74.65723131,73.61214837,65.86951474,actual
2016-03,74.65723131,73.61214837,65.86951474,actual
2016-04,74.65723131,73.61214837,65.86951474,actual
2016-05,74.65723131,73.61214837,65.86951474,actual
2016-06,74.65723131,73.61214837,65.86951474,actual
2016-07,74.65723131,73.61214837,65.86951474,actual
2016-08,74.65723131,73.61214837,65.86951474,actual
2016-09,74.65723131,73.61214837,65.86951474,actual
2016-10,74.65723131,73.61214837,65.86951474,actual
2016-11,74.65723131,73.61214837,65.86951474,actual
2016-12,74.65723131,73.61214837,65.86951474,actual
2017-01,71.64971252,70.45058501,61.73670769,actual
2017-02,71.64971252,70.45058501,61.73670769,actual
2017-03,71.64971252,70.45058501,61.73670769,actual
2017-04,71.64971252,70.45058501,61.73670769,actual
2017-05,71.64971252,70.45058501,61.73670769,actual
2017-06,71.64971252,70.45058501,61.73670769,actual
2017-07,71.64971252,70.45058501,61.73670769,actual
2017-08,71.64971252,70.45058501,61.73670769,actual
2017-09,71.64971252,70.45058501,61.73670769,actual
2017-10,71.64971252,70.45058501,61.73670769,actual
2017-11,71.64971252,70.45058501,61.73670769,actual
2017-12,71.64971252,70.45058501,61.73670769,actual
2018-01,78.01857585,75.92730894,70.86138844,actual
2018-02,78.01857585,75.92730894,70.86138844,actual
2018-03,78.01857585,75.92730894,70.86138844,actual
2018-04,78.01857585,75.92730894,70.86138844,actual
2018-05,78.01857585,75.92730894,70.86138844,actual
2018-06,78.01857585,75.92730894,70.86138844,actual
2018-07,78.01857585,75.92730894,70.86138844,actual
2018-08,78.01857585,75.92730894,70.86138844,actual
2018-09,78.01857585,75.92730894,70.86138844,actual
2018-10,78.01857585,75.92730894,70.86138844,actual
2018-11,78.01857585,75.92730894,70.86138844,actual
2018-12,78.01857585,75.92730894,70.86138844,actual
2019-01,79.72206714,80.67654801,72.2616157,predicted
2019-02,79.83712237,80.79567775,72.36984253,predicted
2019-03,79.9521776,80.91480748,72.47806936,predicted
2019-04,80.06723283,81.03393722,72.5862962,predicted
2019-05,80.18228806,81.15306695,72.69452303,predicted
2019-06,80.29734328,81.27219669,72.80274987,predicted
2019-07,80.41239851,81.39132643,72.9109767,predicted
2019-08,80.52745374,81.51045616,73.01920353,predicted
2019-09,80.64250897,81.6295859,73.12743037,predicted
2019-10,80.7575642,81.74871564,73.2356572,predicted
2019-11,80.87261943,81.86784537,73.34388404,predicted
2019-12,80.98767466,81.98697511,73.45211087,predicted
2020-01,81.10272989,82.10610484,73.5603377,predicted
2020-02,81.21778512,82.22523458,73.66856454,predicted
2020-03,81.33284035,82.34436432,73.77679137,predicted
2020-04,81.44789558,82.46349405,73.88501821,predicted
2020-05,81.56295081,82.58262379,73.99324504,predicted
2020-06,81.67800604,82.70175353,74.10147187,predicted
2020-07,81.79306127,82.82088326,74.20969871,predicted
2020-08,81.9081165,82.940013,74.31792554,predicted
2020-09,82.02317173,83.05914273,74.42615238,predicted
2020-10,82.13822695,83.17827247,74.53437921,predicted
2020-11,82.25328218,83.29740221,74.64260604,predicted
2020-12,82.36833741,83.41653194,74.75083288,predicted
2021-01,82.48339264,83.53566168,74.85905971,predicted
2021-02,82.59844787,83.65479142,74.96728655,predicted
2021-03,82.7135031,83.77392115,75.07551338,predicted
2021-04,82.82855833,83.89305089,75.18374021,predicted
2021-05,82.94361356,84.01218062,75.29196705,predicted
2021-06,83.05866879,84.13131036,75.40019388,predicted
2021-07,83.17372402,84.2504401,75.50842072,predicted
2021-08,83.28877925,84.36956983,75.61664755,predicted
2021-09,83.40383448,84.48869957,75.72487438,predicted
2021-10,83.51888971,84.6078293,75.83310122,predicted
2021-11,83.63394494,84.72695904,75.94132805,predicted
2021-12,83.74900017,84.84608878,76.04955488,predicted
2022-01,83.8640554,84.96521851,76.15778172,predicted
2022-02,83.97911062,85.08434825,76.26600855,predicted
2022-03,84.09416585,85.20347799,76.37423539,predicted
2022-04,84.20922108,85.32260772,76.48246222,predicted
2022-05,84.32427631,85.44173746,76.59068905,predicted
2022-06,84.43933154,85.56086719,76.69891589,predicted
2022-07,84.55438677,85.67999693,76.80714272,predicted
2022-08,84.669442,85.79912667,76.91536956,predicted
2022-09,84.78449723,85.9182564,77.02359639,predicted
2022-10,84.89955246,86.03738614,77.13182322,predicted
2022-11,85.01460769,86.15651588,77.24005006,predicted
2022-12,85.12966292,86.27564561,77.34827689,predicted
